category_id;category_parent;category;name;created;official;official_name;official_lastname;address_street;address_num;address_line1;address_line2;address_postalcode;address_city;tel_code;tel_number;tel_internal;tel1_code;tel1_number;tel2_code;tel2_number;fax_code;fax_number;web_site;web_site1;description;notes
328;217;jarociński;Jarocin, Urząd Miejski;02.12.2012;Burmistrz;Adam;Pawlicki;al. Niepodległości;10;;;63200;Jarocin;62;7479600;;;;;;62;7472225;www.jarocin.pl;;;
328;217;jarociński;Kotlin, Urząd Gminy;02.12.2012;Wójt;Mirosław;Paterczyk;ul. Powstańców Wielk.;3;;;63220;Kotlin;62;7405481;;;;;;62;7405482;www.kotlin.com;;;
328;217;jarociński;Żerków, Urząd Miasta i Gminy Żerków;02.12.2012;Burmistrz;Jacek;Jędraszczyk;ul. Mickiewicza;5;;;63210;Żerków;62;7403024;;;;;;62;7403627;www.zerkow.pl;;;
221;217;kaliski;Blizanów, Urząd Gminy;02.12.2012;Wójt;Sławomir;Musioł;Blizanów;53;;;62814;Blizanów;62;7511010;;;;;;62;7641113;www.blizanow.ug.gov.pl;;;
221;217;kaliski;Brzeziny, Urząd Gminy;02.12.2012;Wójt;Krzysztof;Niedźwiedzki;ul. 1000-lecia;8;;;62874;Brzeziny;62;7698004;;;;;;62;7698062;www.brzeziny-gmina.pl;;;
221;217;kaliski;Ceków-Kolonia, Urząd Gminy;02.12.2012;Wójt;Hieronim;Kasprzak;Ceków-Kolonia;51;;;62834;Ceków-Kolonia;62;7631002;;;;;;62;7631151;www.cekow.pl;;;
221;217;kaliski;Godziesze Wielkie, Urząd Gminy;02.12.2012;Wójt;Józef;Podłużny;ul. 11 Listopada;10;;;62872;Godziesze Wielkie;62;7611089;;;;;;62;7611053;http://pgodzieszew.wokiss.pl/;;;
221;217;kaliski;Kalisz, Starostwo Powiatowe;02.12.2012;Starosta;Krzysztof;Nosal;Pl. Św. Józefa;5;;;62800;Kalisz;62;5014200;;;;;;62;7572622;www.powiat.kalisz.pl;;;
221;217;kaliski;Kalisz, Urząd Miasta Kalisz;02.12.2012;Prezydent;Janusz;Pęcherz;Główny Rynek;20;;;62800;Kalisz;62;7654301;;;;;;62;7642032;www.um.kalisz.pl;;;
221;217;kaliski;Koźminek, Urząd Gminy;02.12.2012;Wójt;Andrzej;Miklas;ul. Kościuszki;7;;;62840;Koźminek;62;7637084;;;;;;62;7637207;www.kozminek.pl;;;
221;217;kaliski;Lisków, Urząd Gminy;02.12.2012;Wójt;Maria;Krawiec;ul. Blizińskiego;43 i 56;;;62850;Lisków;62;7634004;;;;;;62;7634021;www.liskow.pl;;;
221;217;kaliski;Opatówek, Urząd Gminy;02.12.2012;Wójt;Sebastian;Wardęcki;Pl. Wolności;14;;;62860;Opatówek;62;7618537;;;;;;62;7618017;www.opatowek.pl;;;
221;217;kaliski;Stawiszyn, Urząd Gminy i Miasta;02.12.2012;Burmistrz;Robert;Jarzębski;ul. Szosa Pleszewska;3;;;62820;Stawiszyn;62;7528079;;;;;;62;7528097;www.stawiszyn.ugim.gov.pl;;;
221;217;kaliski;Słuszków, Urząd Gminy;02.12.2012;Wójt;Jerzy;Matuszewski;Słuszków;27;;;62831;Słuszków;62;7613123;;;;;;62;7613181;www.mycielin.pl;;;
221;217;kaliski;Szczytniki, Urząd Gminy;02.12.2012;Wójt;Marek;Albrecht;Szczytniki;139;;;62865;Szczytniki;62;7625015;;;;;;62;7625274;http://www.szczytniki.ug.gov.pl/;;;
221;217;kaliski;Żelazków, Urząd Gminy;02.12.2012;Wójt;Andrzej;Nowak;Żelazków;138;;;62817;Żelazków;62;7678263;;;;;;62;7691008;www.zelazkow.pl;;;
222;217;kolski;Babiak, Urząd Gminy;02.12.2012;Wójt;Wojciech;Chojnowski;Plac Wolności;5;;;62620;Babiak;63;2711071;;;;;;63;2711624;http://www.babiak.org.pl/cms/index.php;;;
222;217;kolski;Chodów, Urząd Gminy;02.12.2012;Wójt;Henryk;Tomczak;Chodów;18;;;62652;Chodów;63;2737277;;;;;;63;2737220;www.gmina.neostrada.pl/chodow/;;;
222;217;kolski;Dąbie, Urząd Miasta i Gminy Dąbie;02.12.2012;Burmistrz;Zbigniew;Mielczarek;Plac Mickiewicza;1;;;62660;Dąbie;63;2710073;;;;;;63;2710086;http://www.gminadabie.pl/asp/pl_start.asp?typ=14&menu=78&strona=1;;;
222;217;kolski;Grzegorzew, Urząd Gminy;02.12.2012;Wójt;Bożena;Dominiak;Plac 1000 lecia PP;1;;;62640;Grzegorzew;63;2616415;;;;;;63;2718222;www.grzegorzew.pl;;;
222;217;kolski;Kłodawa, Urząd Miasta i Gminy;02.12.2012;Burmistrz;Józef;Chudy;ul. Dąbska;17;;;62650;Kłodawa;63;2730622;;;;;;63;2730688;www.klodawa.wlkp.pl;;;
222;217;kolski;Koło, Starostwo Powiatowe;02.12.2012;Starosta;Wieńczysław;Oblizajek;ul. Sienkiewicza;21/23;;;62600;Koło;63;2617836;;;;;;63;2725825;www.starostwokolskie.pl;;;
222;217;kolski;Koło, Urząd Gminy;02.12.2012;Wójt;Piotr;Fret;ul. Sienkiewicza;23;;;62600;Koło;63;2720166;;;;;;63;2720166;http://www.gminakolo.pl/;;;
222;217;kolski;Koło, Urząd Miasta Koło;02.12.2012;Burmistrz;Mieczysław;Drożdżewski;ul. Mickiewicza;12;;;62600;Koło;63;2720810;;;;;;63;2722984;www.kolo.pl;;;
222;217;kolski;Kościelec, Urząd Gminy;02.12.2012;Wójt;Dariusz;Ostrowski;ul. Turecka;7\3;;;62604;Kościelec;63;2716222;;;;;;63;2716270;www.koscielec.ug.gov.pl;;;
222;217;kolski;Olszówka, Urząd Gminy;02.12.2012;Wójt;Włodzimierz;Fraszczyk;Olszówka;15;;;62641;Olszówka;63;2739302;;;;;;63;2739030;www.olszowka.org.pl;;;
222;217;kolski;Osiek Mały, Urząd Gminy;02.12.2012;Wójt;Marek;Górczewski;ul. Główna;1;;;62613;Osiek Mały;63;2624170;;;;;;63;2624171;http://bip.wokiss.pl/osiekmalyg/;;;
222;217;kolski;Przedecz, Urząd Miasta i Gminy;02.12.2012;Burmistrz;Witold;Siwiński;Plac Wolności;1;;;62635;Przedecz;63;2738467;;;;;;63;2738412;http://www.przedecz.konin.lm.pl/;;;
223;217;koniński;Golina, Urząd Miejski;02.12.2012;Burmistrz;Tadeusz Piotr;Nowicki;ul. Nowa;1;;;62590;Golina;63;2418095;;;;;;63;2418095;www.golina.pl;;;
223;217;koniński;Grodziec, Urząd Gminy;02.12.2012;Wójt;Piotr;Juszczak;ul. Główna;17;;;62580;Grodziec;63;2485500;;;;;;63;248550022;www.grodziec.pl;;;
223;217;koniński;Kazimierz Biskupi, Urząd Gminy;02.12.2012;Wójt;Janusz;Puszkarek;Plac Wolności;1;;;62530;Kazimierz Biskupi;63;2411210;;;;;;63;2411215;www.kazimierz-biskupi.pl;;;
223;217;koniński;Kleczew, Urząd Miasta i Gminy;02.12.2012;Burmistrz;Marek;Wesołowski;pl. Kościuszki;5;;;62540;Kleczew;63;2700900;;;;;;63;2700940;www.kleczew.pl;;;
223;217;koniński;Konin, Starostwo Powiatowe;02.12.2012;Starosta;Stanisław;Bielik;ul. Aleja 1 Maja;9;;;62510;Konin;63;2403200;;;;;;63;2403201;www.powiat.konin.pl;;;
223;217;koniński;Konin, Urząd Miasta Konin;02.12.2012;Prezydent;Jóżef;Nowicki;Plac Wolności;1;;;62500;Konin;63;2401201;;;;;;63;2429920;www.konet.pl;;;
223;217;koniński;Kramsk, Urząd Gminy;02.12.2012;Wójt;Józef;Drop;ul. Chopina;12;;;62511;Kramsk;63;2470004;;;;;;63;2470311;www.kramsk.pl;;;
223;217;koniński;Krzymów, Urząd Gminy;02.12.2012;Wójt;Tadeusz;Jankowski;ul. Kościelna;2;;;62513;Krzymów;63;2413762;;;;;;63;2413091;http://www.krzymow.pl/;;;
223;217;koniński;Rychwał, Urzad Gminy i Miasta;02.12.2012;Burmistrz;Stefan;Dziamara;Plac Wolności;16;;;62570;Rychwał;63;2481001;14;;;;;63;2481055;www.rychwal.pl;;;
223;217;koniński;Rychwał, Urząd Miasta i Gminy;02.12.2012;Burmistrz;Stefan;Dziamara;Plac Wolności;16;;;62570;Rychwał;63;2481001;;;;;;63;2481055;www.rychwal.pl;;;
223;217;koniński;Rzgów, Urząd Gminy;02.12.2012;Wójt;Andrzej;Grzeszczak;ul. Konińska;8;;;62586;Rzgów;63;2419018;23;;;;;63;2419790;www.gminarzgow.pl;;;
223;217;koniński;Skulsk, Urząd Gminy;02.12.2012;Wójt;Andrzej;Operacz;ul. Targowa;2;;;62560;Skulsk;63;2682018;19;;;;;63;2682018;www.gmina-skulsk.pl;;;
223;217;koniński;Ślesin, Urząd Miasta i Gminy;02.12.2012;Burmistrz;Mariusz;Zaborowski;ul. Kleczewska;15;;;62561;Ślesin;63;2704011;38;;;;;63;2704198;www.slesin.pl;;;
223;217;koniński;Sompolno, Urząd Miejski;02.12.2012;Burmistrz;Andrzej;Kossowski;ul. 11 Listopada;15;;;62610;Sompolno;63;2714054;;;;;;63;2714057;www.sompolno.pl;;;
223;217;koniński;Stare Miasto, Urząd Gminy;02.12.2012;Wójt;Ryszard;Nawrocki;ul. Główna;16B;;;62571;Stare Miasto;63;2416216;;;;;;63;2416580;www.stare-miasto.pl;;;
223;217;koniński;Wierzbinek, Urząd Gminy;02.12.2012;Wójt;Paweł;Szczepankiewicz;Wierzbinek;44;;;62619;Wierzbinek;63;2611380;;;;;;63;2611381;www.wierzbinek.pl;;;
223;217;koniński;Wilczyn, Urząd Gminy;02.12.2012;Wójt;Grzegorz;Skowroński;ul. Strzelińska;12D;;;62550;Wilczyn;63;2683032;;;;;;63;2685045;http://www.wilczyn.pl/;;;
224;217;kościański;Czempiń, Urząd Gminy;02.12.2012;Burmistrz;Dorota;Lew-Pilarska;ul. 24 Stycznia;25;;;64020;Czempiń;61;2826703;;;;;;61;2826302;www.czempin.pl;;;
224;217;kościański;Kościan, Starostwo Powiatowe;02.12.2012;Starosta;Andrzej;Jęcz;Al. Kościuszki;22;;;64000;Kościan;65;5121785;;;;;;65;5120825;www.powiatkoscian.pl;;;
224;217;kościański;Kościan, Urząd Gminy;02.12.2012;Wójt;Henryk;Bartoszewski;ul. Młyńska;15;;;64000;Kościan;65;5121001;;;;;;65;5120315;www.gminakoscian.pl;;;
224;217;kościański;Kościan, Urząd Miasta Kościan;02.12.2012;Burmistrz;Michał;Jurga;Al. Kościuszki;22;;;64000;Kościan;65;5121111;211;;;;;65;5122700;www.koscian.pl;;;
224;217;kościański;Krzywiń, Urząd Miasta i Gminy;02.12.2012;Burmistrz;Jacek;Nowak;Rynek;1;;;64010;Krzywiń;65;5170525;;;;;;65;5170676;www.krzywin.pl;;;
224;217;kościański;Śmigiel, Urząd Miejski;02.12.2012;Burmistrz;Wiktor;Snela;pl. Wojska Polskiego;6;;;64030;Śmigiel;65;5180139;;;;;;65;5189823;www.smigiel.pl;;;
225;217;krotoszyński;Kobylin, Urząd Miejski;02.12.2012;Burmistrz;Bernard;Jasiński;Rynek Piłsudskiego;1;;;63740;Kobylin;65;5482401;;;;;;65;5482117;www.kobylin.pl;;;
225;217;krotoszyński;Koźmin Wielkopolski, Urząd Miasta i Gminy;02.12.2012;Burmistrz;Maciej;Bratborski;Stary Rynek;11;;;63720;Koźmin Wielkopolski;62;7216088;;;;;;62;7216756;www.kozminwlkp.pl;;;
225;217;krotoszyński;Krotoszyn, Starostwo Powiatowe;02.12.2012;Starosta;Leszek;Kulka;ul. 56 Pułku Piechoty Wlkp;10;;;63700;Krotoszyn;62;7254256;;;;;;62;7253423;www.starostwo.krotoszyn.pl;;;
225;217;krotoszyński;Krotoszyn, Urząd Miejski;02.12.2012;Burmistrz;Julian;Jokś;ul. Kołłątaja;7;;;63700;Krotoszyn;62;7254201;;;;;;62;7253436;www.krotoszyn.pl;;;
225;217;krotoszyński;Rozdrażew, Urząd Gminy;02.12.2012;Wójt;Mariusz;Dymarski;Rynek;3;;;63708;Rozdrażew;62;7221305;;;;;;62;7221370;www.rozdrazew.pl;;;
225;217;krotoszyński;Sulmierzyce, Urząd Miasta Sulmierzyce;02.12.2012;Burmistrz;Piotr;Kaszkowiak;Rynek;11;;;63750;Sulmierzyce;62;7223218;;;;;;62;7223475;www.sulmierzyce.pl;;;
225;217;krotoszyński;Zduny, Urząd Gminy i Miasta w Zdunach;02.12.2012;Burmistrz;Władysław;Ulatowski;Rynek;2;;;63760;Zduny;62;7215001;;;;;;62;7215243;www.zduny.pl;;;
329;217;kępiński;Baranów, Urząd Gminy;02.12.2012;Wójt;Bogumiła;Lewandowska-Siwek;Rynek;21;;;63604;Baranów;62;7810400;;;;;;62;7810405;www.baranow.ug.gov.pl;;;
329;217;kępiński;Bralin, Urząd Gminy;02.12.2012;Wójt;Roman;Wojtysiak;Rynek;3;;;63640;Bralin;62;7811201;;;;;;62;7811202;www.bralin.pl;;;
329;217;kępiński;Łęka Opatowska, Urząd Gminy;02.12.2012;Wójt;Witold;Jankowski;ul. Akacjowa;4;;;63645;Łęka Opatowska;62;7814520;;;;;;62;7814521;www.leka-opatowska.pl;;;
329;217;kępiński;Kępno, Starostwo Powiatowe;02.12.2012;Starosta;Włodzimierz;Mazurkiewicz;ul. Kościuszki;5;;;63600;Kępno;62;7828900;;;;;;62;7828901;www.starostwo.kepno.pl;;;
329;217;kępiński;Kępno, Urząd Miasta i Gminy;02.12.2012;Burmistrz;Aniela;Kempa;Ratuszowa;1;;;63600;Kępno;62;7825804;;;;;;62;7825840;www.um.kepno.pl;;;
329;217;kępiński;Perzów, Urząd Gminy;02.12.2012;Wójt;Bożena;Henczyca;Perzów;78A;;;63642;Perzów;62;7861060;;;;;;62;7861509;http://perzow.pl/;;;
329;217;kępiński;Rychtal, Urząd Gminy;02.12.2012;Wójt;Czesław;Balcerzak;Rynek;1;;;63630;Rychtal;62;7816802;;;;;;62;7816805;www.rychtal.pl;;;
329;217;kępiński;Trzcinica, Urząd Gminy;02.12.2012;Wójt;Grzegorz;Hadzik;ul. Jana Pawła II;47;;;63620;Trzcinica;62;7815000;;;;;;62;7815001;www.trzcinica.com.pl;;;
226;217;leszczyński;Krzemieniewo, Urząd Gminy;02.12.2012;Wójt;Andrzej;Pietrula;ul. Dworcowa;34;;;64120;Krzemieniewo;65;5369200;;;;;;65;5297515;www.krzemieniewo.pl;;;
226;217;leszczyński;Leszno, Starostwo Powiatowe;02.12.2012;Starosta;Krzysztof Benedykt;Piwoński;Plac Kosciuszki;4;;;64100;Leszno;65;5296800;;;;;;65;5296809;www.powiat-leszczynski.pl;;;
226;217;leszczyński;Leszno, Urząd Miasta Leszno;02.12.2012;Prezydent;Tomasz;Malepszy;ul. Kazimierza Karasia;15;;;64100;Leszno;65;5298110;;;;;;65;5298131;www.leszno.pl;;;
226;217;leszczyński;Lipno, Urząd Gminy;02.12.2012;Wójt;Mariusz;Homski;ul. Powstańców Wielkopolskich;9;;;64111;Lipno;65;5340127;;;;;;65;5340109;www.lipno.pl;;;
226;217;leszczyński;Osieczna, Urząd Miasta i Gminy;02.12.2012;Burmistrz;Stanisław;Glapiak;ul. Powstańców Wlkp.;6;;;64113;Osieczna;65;5207419;;;;;;65;5350648;www.osieczna.pl;;;
226;217;leszczyński;Rydzyna, Urząd Miasta i Gminy;02.12.2012;Burmistrz;Grzegorz;Jędrzejczak;ul. Rynek;1;;;64130;Rydzyna;65;5297323;;;;;;65;5388434;www.rydzyna.pl;;;
226;217;leszczyński;Święciechowa, Urząd Gminy;02.12.2012;Wójt;Marek;Lorych;ul. Ułańska;4;;;64115;Święciechowa;65;5333510;;;;;;65;5299548;www.swieciechowa.pl;;;
226;217;leszczyński;Wijewo, Urząd Gminy;02.12.2012;Wójt;Ireneusz;Zając;ul. Parkowa;1;;;64150;Wijewo;65;5494086;;;;;;65;5494755;www.wijewo.pl;;;
226;217;leszczyński;Włoszakowice, Urząd Gminy;02.12.2012;Wójt;Stanisław;Waligóra;ul. Kurpińskiego;29;;;64140;Włoszakowice;65;5252999;;;;;;65;5370106;www.wloszakowice.pl;;;
331;217;międzychodzki;Chrzypsko Wielkie, Urząd Gminy;02.12.2012;Wójt;Edmund;Ziółek;ul. Główna;15;;;64412;Chrzypsko Wielkie;61;2951011;;;;;;61;295101113;www.chrzypsko.pl;;;
331;217;międzychodzki;Kwilcz, Urząd Gminy;02.12.2012;Wójt;Stanisław;Mannek;ul. Wyszyńskiego;23;;;64420;Kwilcz;61;2915400;;;;;;61;2915264;www.kwilcz.pl;;;
331;217;międzychodzki;Międzychód, Starostwo Powiatowe;02.12.2012;Starosta;Julian;Mazurek;ul. 17 Stycznia;143;;;64400;Międzychód;95;7488711;;;;;;95;7482430;www.powiat-miedzychodzki.pl;;;
331;217;międzychodzki;Międzychód, Urząd Miasta i Gminy;02.12.2012;Burmistrz;Roman;Musiał;ul. Piłsudskiego;2;;;64400;Międzychód;95;7488100;;;;;;95;7488134;www.miedzychod.pl;;;
331;217;międzychodzki;Sieraków, Urząd Gminy;02.12.2012;Burmistrz;Witold;Maciołek;ul. 8 Stycznia;38;;;64410;Sieraków;61;2953011;;;;;;61;2955898;www.sierakow.pl;;;
330;217;nowotomyski;Kuślin, Urząd Gminy;02.12.2012;Wójt;Jerzy Stanisław;Dziamski;ul. Emilii Sczanieckiej;4;;;64316;Kuślin;61;4472726;;;;;;61;4472731;www.kuslin.pl;;;
330;217;nowotomyski;Lwówek, Urząd Miasta i Gminy;02.12.2012;Burmistrz;Piotr;Długosz;ul. Ratuszowa;2;;;64310;Lwówek;61;4414024;;;;;;61;4414024;www.lwowek.com.pl;;;
330;217;nowotomyski;Miedzichowo, Urząd Gminy;02.12.2012;Wójt;Stanisław;Piechota;ul. Poznańska;12;;;64361;Miedzichowo;61;4410240;;;;;;61;4410250;www.miedzichowo.pl;;;
330;217;nowotomyski;Nowy Tomyśl, Starostwo Powiatowe;02.12.2012;Starosta;Andrzej;Wilkoński;ul. Poznańska;33;;;64300;Nowy Tomyśl;61;4426701;;;;;;61;4423589;www.nowytomysl.com.pl;;;
330;217;nowotomyski;Nowy Tomyśl, Urząd Miejski w Nowym Tomyślu;02.12.2012;Burmistrz;Henryk;Helwing;ul. Poznańska;33;;;64300;Nowy Tomyśl;61;4426600;;;;;;61;442275;www.nowytomysl.pl;;;
330;217;nowotomyski;Opalenica, Urząd Miejski w Opalenicy;02.12.2012;Burmistrz;Roman;Maternik;ul. 3 Maja;1;;;64330;Opalenica;61;4477270;;;;;;61;4477270;www.opalenica.pl;;;
330;217;nowotomyski;Zbąszyń, Urząd Miejski;02.12.2012;Burmistrz;Paweł;Kurasiński;ul. Żwirki;1;;;64360;Zbąszyń;68;3846009;314;;;;;68;3846010;www.zbaszyn.pl;;;
333;217;obornicki;Oborniki, Starostwo Powiatowe;02.12.2012;Starosta;Adam;Olejnik;ul. 11 Listopada;2a;;;64600;Oborniki;61;2973117;;;;;;61;2973101;www.oborniki.starostwo.gov.pl;;;
333;217;obornicki;Oborniki, Urząd Miejski w Obornikach;02.12.2012;Burmistrz;Tomasz;Szrama;ul. Marsz. J. Piłsudskiego;76;;;64600;Oborniki;61;6559100;;;;;;61;6559101;www.oborniki.pl;;;
333;217;obornicki;Rogoźno, Urząd Miejski;02.12.2012;Burmistrz;Bogusław;Janus;ul. Nowa;2;;;64610;Rogoźno;67;2684401;;;;;;67;2618075;www.rogozno.pl;;;
333;217;obornicki;Ryczywół, Urząd Gminy;02.12.2012;Wójt;Jerzy;Gacek;ul. Mickiewicza;10;;;64630;Ryczywół;67;2837002;;;;;;67;2837002;www.ryczywol.pl;;;
227;217;ostrowski;Nowe Skalmierzyce, Urząd Gminy i Miasta;02.12.2012;Burmistrz;Bożena;Budzik;ul. Ostrowska;8;;;63460;Nowe Skalmierzyce;62;7629700;;;;;;62;7629749;www.noweskalmierzyce.pl;;;
227;217;ostrowski;Odolanów, Urząd Gminy i Miasta;02.12.2012;Burmistrz;Ewa;Dziubka;Rynek;1;;;63430;Odolanów;62;7331516;;;;;;62;7333892;www.odolanow.pl;;;
227;217;ostrowski;Ostrów Wielkopolski, Starostwo Powiatowe;02.12.2012;Starosta;Paweł;Rajski;Aleja Powstańców Wielkopolskich;16;;;63400;Ostrów Wielkopolski;62;7378400;;;;;;62;7378433;www.powiat-ostrowski.pl;;;
227;217;ostrowski;Ostrów Wielkopolski, Urząd Gminy;02.12.2012;Wójt;Piotr;Kuroszczyk;Al. Powstańców Wielkopolskich;12;;;63400;Ostrów Wielkopolski;62;7351190;;;;;;62;7351190;www.ostrowwielkopolski.pl;;;
227;217;ostrowski;Ostrów Wlkp., Urząd Miasta Ostrów Wlkp.;02.12.2012;Prezydent;Jarosław;Urbaniak;al. Powstańców Wlkp.;18;;;63400;Ostrów Wlkp.;62;7364310;;;;;;62;7366407;www.ostrow-wielkopolski.um.gov.pl;;;
227;217;ostrowski;Przygodzice, Urząd Gminy;02.12.2012;Wójt;Krzysztof;Rasiak;Pl. Powstańców Wielkopolskich;2;;;63421;Przygodzice;62;5927722;;;;;;62;5927000;www.przygodzice.pl;;;
227;217;ostrowski;Raszków, Urząd Miasta i Gminy;02.12.2012;Burmistrz;Jacek;Bartczak;Rynek;32;;;63440;Raszków;62;7343510;;;;;;62;7350665;www.raszkow.pl;;;
227;217;ostrowski;Sieroszewice, Urząd Gminy;02.12.2012;Wójt;Czesław;Berkowski;ul. Ostrowska;65;;;63405;Sieroszewice;62;7396076;;;;;;62;7396456;www.sieroszewice.pl;;;
227;217;ostrowski;Sośnie, Urząd Gminy;02.12.2012;Wójt;Krzysztof;Bochen;ul. Wielkopolska;47;;;63435;Sośnie;62;7393914;;;;;;62;7393933;www.sosnie.pl;;;
326;217;ostrzeszowski;Czajków, Urząd Gminy;02.12.2012;Wójt;Henryk;Plichta;Czajków;39;;;63524;Czajków;62;7311020;;;;;;62;7311034;www.czajkow-gmina.pl;;;
326;217;ostrzeszowski;Doruchów, Urząd Gminy;02.12.2012;Wójt;Józef;Wilkosz;ul. Kępińska;13;;;63505;Doruchów;62;7315166;;;;;;62;7315687;www.doruchow.pl;;;
326;217;ostrzeszowski;Grabów nad Prosną, Urząd Miasta i Gminy;02.12.2012;Burmistrz;Zenon;Cegła;ul. Kolejowa;8;;;63520;Grabów nad Prosną;62;7305887;;;;;;62;7305050;www.grabownadprosna.com.pl;;;
326;217;ostrzeszowski;Kobyla Góra, Urząd Gminy;02.12.2012;Wójt;Eugeniusz;Morta;Plac Wiosny Ludów;1;;;63507;Kobyla Góra;62;7316228;;;;;;62;7316283;www.kobyla-gora.pl;;;
326;217;ostrzeszowski;Kraszewice, Urząd Gminy;02.12.2012;Wójt;Józef;Olszewski;ul. Wieluńska;53;;;63522;Kraszewice;62;7312039;33;;;;;62;7312550;www.kraszewice.pl;;;
326;217;ostrzeszowski;Mikstat, Urząd Miasta i Gminy;02.12.2012;Burmistrz;Jacek;Ibron;ul. Krakowska;17;;;63510;Mikstat;62;7310091;;;;;;62;7310043;www.mikstat.pl;;;
326;217;ostrzeszowski;Ostrzeszów, Starostwo Powiatowe;02.12.2012;Starosta;Lech;Janicki;ul. Zamkowa;31;;;63500;Ostrzeszów;62;7320040;;;;;;62;7321771;www.powiatostrzeszowski.pl;;;
326;217;ostrzeszowski;Ostrzeszów, Urząd Miasta i Gminy;02.12.2012;Burmistrz;Mariusz;Witek;ul. Zamkowa;31;;;63500;Ostrzeszów;62;7320600;;;;;;62;7320601;http://www.ostrzeszow.pl/asp/pl_poczatek.asp;;;
228;217;pilski;Białośliwie, Urząd Gminy;02.12.2012;Wójt;Franciszek;Tamas;ul.Kordeckiego;1;;;89340;Białośliwie;67;2875013;;;;;;67;2875791;http://bip2.bialosliwie.pl/;;;
228;217;pilski;Kaczory, Urząd Gminy;02.12.2012;Wójt;Brunon;Wolski;ul. Dworcowa;22;;;64810;Kaczory;67;2842156;;;;;;67;2841233;www.kaczory.com.pl;;;
228;217;pilski;Miasteczko Krajeńskie, Urząd Gminy;02.12.2012;Wójt;Tadeusz;Dąbrowski;ul. Dąbrowskiego;16;;;89350;Miasteczko Krajeńskie;67;2873196;;;;;;67;2873197;www.miasteczkokrajenskie.pl;;;
228;217;pilski;Łobżenica, Urząd Miejski;02.12.2012;Burmistrz;Eugeniusz;Cerlak;ul. Sikorskiego;7;;;89310;Łobżenica;67;2868100;;;;;;67;2868139;www.lobzenica.pl;;;
228;217;pilski;Piła, Starostwo Powiatowe;02.12.2012;Starosta;Mirosław;Mantaj;Al. Niepodległości;33/35;;;64920;Piła;67;2109300;;;;;;67;2109302;www.powiat.pila.pl;;;
228;217;pilski;Piła, Urząd Miasta Piła;02.12.2012;Prezydent;Piotr;Głowski;Pl. Staszica;10;;;64920;Piła;67;2104212;;;;;;67;2123566;http://www.pila.pl/;;;
228;217;pilski;Szydłowo, Urząd Gminy;02.12.2012;Wójt;Dariusz;Chrobak;Jaraczewo;2;;;64930;Szydłowo;67;2161235;;;;;;67;2161236;www.szydlowo.pl;;;
228;217;pilski;Ujście, Urząd Miejski;02.12.2012;Burmistrz;Henryk;Kazana;pl. Wiosny Ludów;2;;;64850;Ujście;67;2840003;;;;;;67;2840151;www.ujscie.pl;;;
228;217;pilski;Wyrzysk, Urząd Miejski;02.12.2012;Burmistrz;Maria;Bratkowska;ul. Bydgoska;29;;;89300;Wyrzysk;67;2862400;;;;;;67;2862626;www.wyrzysk.pl;;;
228;217;pilski;Wysoka, Urząd Miasta i Gminy;02.12.2012;Burmistrz;Marek;Madej;Plac Powstańców Wielkopolskich;21;;;89320;Wysoka;67;2871044;;;;;;67;2871080;www.gminawysoka.pl;;;
334;217;pleszewski;Chocz, Urząd Gminy;02.12.2012;Wójt;Marian;Wielgosik;Rynek;17;;;63313;Chocz;62;7415329;;;;;;62;7415685;www.chocz.pl;;;
334;217;pleszewski;Czermin, Urząd Gminy;02.12.2012;Wójt;Sławomir;Spychaj;Czermin;47;;;63304;Czermin;62;7417567;;;;;;62;7417324;www.czermin.wlkp.pl;;;
334;217;pleszewski;Dobrzyca, Urząd Gminy;02.12.2012;Wójt;Jarosław;Pietrzak;Rynek;14;;;63330;Dobrzyca;62;7413063;;;;;;62;7413061;www.dobrzyca.pl;;;
334;217;pleszewski;Gizałki, Urząd Gminy;02.12.2012;Wójt;Robert;Łoza;ul. Kaliska;28;;;63308;Gizałki;62;7411517;;;;;;62;7411195;www.gizalki.pl;;;
334;217;pleszewski;Gołuchów, Urząd Gminy;02.12.2012;Wójt;Marek;Zdunek;ul. Lipowa;1;;;63322;Gołuchów;62;7617084;;;;;;62;7617082;www.goluchow.pl;;;
334;217;pleszewski;Pleszew, Starowstwo Powiatowe w Pleszewie;02.12.2012;Starosta;Michał;Karalus;ul. Poznańska;79;;;63300;Pleszew;62;7429652;;;;;;62;7429665;www.pleszew.starostwo.gov.pl;;;
334;217;pleszewski;Pleszew, Urząd Miasta i Gminy;02.12.2012;Burmistrz;Marian;Adamek;ul. Rynek;1;;;63300;Pleszew;62;7428300;;;;;;62;7428301;www.pleszew.pl;;;
229;217;poznański;Buk, Urząd Miasta i Gminy w Buku;02.12.2012;Burmistrz;Stanisław;Filipiak;ul. Ratuszowa;1;;;64320;Buk;61;8140671;;;;;;61;8140101;www.buk.gmina.pl;;;
229;217;poznański;Czerwonak, Urząd Gminy;02.12.2012;Wójt;Mariusz;Poznański;ul. Źródlana;39;;;62004;Czerwonak;61;6544204;;;;;;61;8120270;www.czerwonak.pl;;;
229;217;poznański;Dopiewo, Urząd Gminy;02.12.2012;Wójt;Zofia;Dobrowolska;ul. Leśna;1C;;;62070;Dopiewo;61;8148331;;;;;;61;8148092;www.dopiewo.pl;;;
